Train_ID,Train_Name,Departure_ID,Arrival_ID,Departure_Time,Arrival_Time,Platform,Duration
233,Kushinagar Railway Station - Lingampet-Jagityal Railway Station Express,94,312,2023-09-09 12:14:30,2023-09-10 00:10:30,3,716
234,Surat Railway Station - Ramanathapuram Railway Station Express,379,329,2023-10-25 14:34:02,2023-10-26 07:33:02,7,1019
235,Secunderabad Junction - Jammu Tawi Railway Station Express,295,46,2023-10-22 20:33:01,2023-10-23 10:34:01,9,841
236,Guntur Junction - Dudhsagar Railway Station Express,439,413,2023-09-21 08:33:03,2023-09-21 23:44:03,4,911
237,Cuttack Railway Station - Salogra Railway Station Express,418,133,2023-09-02 02:56:50,2023-09-02 14:25:50,7,689
238,Bhongir Railway Station - New Tinsukia Junction Express,308,291,2023-10-25 10:30:46,2023-10-25 20:33:46,7,603
239,Baijnath Paprola Railway Station - Goraul Railway Station Express,123,151,2023-10-27 14:36:46,2023-10-28 08:32:46,5,1076
240,Kakapora Railway Station - Colem Railway Station Express,50,410,2023-09-26 11:20:38,2023-09-26 23:58:38,7,758
241,Kamakhya Junction - Ongole Railway Station Express,288,445,2023-09-18 03:26:19,2023-09-18 14:22:19,3,656
242,Anakapalle Railway Station - Jaipur Junction Express,449,97,2023-09-25 06:41:06,2023-09-25 17:09:06,3,628
243,Baramulla Railway Station - Mysuru Junction Express,51,257,2023-09-15 19:53:28,2023-09-16 13:37:28,1,1064
244,Dagshai Railway Station - Akola Junction Express,130,226,2023-10-26 08:54:35,2023-10-26 19:15:35,4,621
245,Gurgaon - Nashik Road Railway Station Express,24,221,2023-10-11 08:55:21,2023-10-12 00:09:21,10,914
246,Manwal Railway Station - Idukki Railway Station Express,72,373,2023-09-16 23:51:01,2023-09-17 10:17:01,6,626
247,Malda Town Railway Station - Guntur Junction Express,241,439,2023-10-07 00:00:03,2023-10-07 15:03:03,9,903
248,Huzurabad Railway Station - Jhansi Junction Railway Station Express,309,85,2023-10-04 23:06:02,2023-10-05 09:19:02,9,613
249,Chengannur Railway Station - Silchar Railway Station Express,369,279,2023-09-24 18:11:01,2023-09-25 04:06:01,10,595
250,Shoranur Junction - Nagaur Express,375,113,2023-09-12 12:54:28,2023-09-13 04:54:28,9,960
251,Badarpur Junction - Dagshai Railway Station Express,286,130,2023-09-10 11:10:53,2023-09-11 04:27:53,2,1037
252,Dumka Railway Station - Belagavi Railway Station Express,194,259,2023-10-26 14:58:14,2023-10-27 06:48:14,7,950
253,Colem Railway Station - Tadipatri Railway Station Express,410,456,2023-10-17 07:22:05,2023-10-17 18:47:05,7,685
254,Secunderabad Junction - Murarai Railway Station Express,440,254,2023-10-21 23:36:04,2023-10-22 12:05:04,1,749
255,Peddapalli Railway Station - Bankura Railway Station Express,304,253,2023-10-13 14:10:31,2023-10-14 07:07:31,4,1017
256,Sirohi Road Railway Station - Kendujhargarh Railway Station Express,114,427,2023-10-14 04:18:26,2023-10-14 19:57:26,3,939
257,Tiruchirappalli Junction - Nandyal Railway Station Express,320,455,2023-09-11 02:31:00,2023-09-11 16:21:00,7,830
258,Buxar Railway Station - Bankura Railway Station Express,146,253,2023-10-21 22:34:12,2023-10-22 15:31:12,3,1017
259,Lingampet-Jagityal Railway Station - Tilak Bridge Railway Station Express,312,33,2023-10-10 07:10:36,2023-10-11 00:16:36,9,1026
260,Gudur Junction - Bapudham Motihari Express,452,154,2023-09-27 03:20:17,2023-09-27 17:41:17,7,861
261,Solapur Railway Station - Manchiryal Railway Station Express,223,303,2023-10-20 13:55:48,2023-10-21 03:26:48,9,811
262,Pune Junction - Visakhapatnam Junction Express,218,438,2023-09-26 21:43:40,2023-09-27 14:31:40,1,1008
263,Jajpur Keonjhar Road Railway Station - Jorhat Town Railway Station Express,432,277,2023-09-04 12:09:47,2023-09-05 01:48:47,2,819
264,Gaya Junction - Khammam Railway Station Express,158,301,2023-10-03 05:15:56,2023-10-03 19:37:56,5,862
265,Pampore Railway Station - Nandyal Railway Station Express,52,455,2023-09-06 21:47:05,2023-09-07 10:52:05,2,785
266,Pathankot Junction - Badarpur Junction Express,209,286,2023-10-01 09:37:17,2023-10-01 23:06:17,5,809
267,Panipat Junction - Gurgaon Express,16,24,2023-09-24 22:12:48,2023-09-25 13:39:48,8,927
268,Durg Junction - Thane Railway Station Express,338,220,2023-09-05 19:12:07,2023-09-06 05:02:07,4,590
269,Vasco da Gama Railway Station - Jalandhar City Railway Station Express,398,205,2023-09-04 14:29:21,2023-09-05 04:43:21,2,854
270,Tonk - Nashik Road Railway Station Express,116,221,2023-09-02 07:15:21,2023-09-02 22:27:21,9,912
271,Jharsuguda Junction - Begusarai Railway Station Express,424,149,2023-09-21 05:25:55,2023-09-21 18:54:55,2,809
272,Nagargao Railway Station - Thivim Railway Station Express,415,399,2023-10-10 04:41:07,2023-10-10 16:59:07,5,738
273,Ayodhya Junction Railway Station - Vasco da Gama Railway Station Express,93,398,2023-10-01 06:02:12,2023-10-01 23:12:12,1,1030
274,Sopore Railway Station - Kazipet Junction Express,53,311,2023-09-25 11:20:59,2023-09-26 05:17:59,10,1077
275,Katra Railway Station - Chittorgarh Junction Express,48,108,2023-10-18 15:19:01,2023-10-19 05:46:01,3,867
276,Tindivanam Railway Station - Patna Junction Express,332,157,2023-10-22 16:47:17,2023-10-23 03:07:17,9,620
277,Howrah Junction - Gurdaspur Railway Station Express,244,213,2023-09-10 21:47:37,2023-09-11 10:06:37,10,739
278,Ranaghat Junction - Chittorgarh Junction Express,255,108,2023-09-15 20:16:15,2023-09-16 10:30:15,10,854
279,Shimla Railway Station - Purnia Junction Express,118,163,2023-09-16 04:51:39,2023-09-16 18:19:39,5,808
280,Angul Railway Station - Jalna Railway Station Express,426,235,2023-10-08 23:36:16,2023-10-09 11:56:16,7,740
281,Kayamkulam Junction - Jalandhar City Railway Station Express,371,198,2023-09-13 04:26:18,2023-09-13 15:49:18,5,683
282,Joginder Nagar Railway Station - Thiruvalla Railway Station Express,124,367,2023-09-11 19:03:51,2023-09-12 12:32:51,1,1049
283,Korba Railway Station - Jamalpur Junction Express,340,152,2023-09-16 20:06:19,2023-09-17 12:34:19,8,988
284,Gandhidham Junction - Patiala Railway Station Express,391,199,2023-09-22 11:23:10,2023-09-23 00:33:10,5,790
285,Dhenkanal Railway Station - Patiala Railway Station Express,433,199,2023-09-18 08:17:51,2023-09-18 20:57:51,4,760
286,Aligarh Junction Railway Station - Kollam Junction Express,90,362,2023-09-21 03:12:32,2023-09-21 16:55:32,9,823
287,Hamirpur Railway Station - Alwar Junction Express,122,103,2023-09-17 02:59:53,2023-09-17 12:39:53,9,580
288,Saharsa Junction - Calicut Mini (Beypore Railway Station Express,164,376,2023-09-01 20:20:13,2023-09-02 07:35:13,8,675
289,Sakti Railway Station - Jamshedpur Tatanagar Junction Express,351,178,2023-09-25 05:47:55,2023-09-25 14:51:55,7,544
290,Kollam Junction - Goraul Railway Station Express,362,171,2023-10-05 16:19:33,2023-10-06 03:38:33,6,679
291,Guler Railway Station - Kanjirappalli Railway Station Express,126,372,2023-09-08 07:54:09,2023-09-08 17:17:09,2,563
292,Chittorgarh Junction - Vadodara Junction Express,108,378,2023-09-26 16:33:55,2023-09-27 10:23:55,4,1070
293,Vapi Railway Station - Thrissur Railway Station Express,388,360,2023-09-13 16:20:00,2023-09-14 05:58:00,3,818
294,Hajipur Junction - Siliguri Junction Express,150,239,2023-10-22 14:58:41,2023-10-23 02:21:41,10,683
295,Jind Junction - Nadiad Junction Express,11,387,2023-09-24 09:52:16,2023-09-24 22:49:16,7,777
296,Tinsukia Railway Station - Jamalpur Junction Express,278,172,2023-09-22 00:29:49,2023-09-22 13:04:49,8,755
297,Deoghar Railway Station - Hoja Railway Station Express,191,287,2023-10-05 23:10:37,2023-10-06 15:59:37,8,1009
298,Karnal - Lingampet-Jagityal Railway Station Express,15,312,2023-09-12 20:27:03,2023-09-13 08:23:03,6,716
299,Latur Railway Station - Kushinagar Railway Station Express,228,94,2023-09-21 14:42:04,2023-09-22 04:14:04,5,812
300,Hajipur Junction - Manchiryal Railway Station Express,150,303,2023-09-28 07:47:16,2023-09-28 20:07:16,2,740
301,Durg Junction - Daltonganj Railway Station Express,338,193,2023-09-26 03:42:50,2023-09-26 12:52:50,3,550
302,Tumkur Railway Station - Raigarh Railway Station Express,266,339,2023-10-10 18:57:41,2023-10-11 08:24:41,3,807
303,Dharamsala Railway Station - Udupi Railway Station Express,120,268,2023-10-15 22:26:46,2023-10-16 15:02:46,1,996
304,Mahbubnagar Railway Station - Nagrota Railway Station Express,302,127,2023-09-02 08:19:22,2023-09-02 21:19:22,5,780
305,Goraul Railway Station - Hazrat Nizamuddin Railway Station Express,151,28,2023-09-14 08:06:50,2023-09-14 17:50:50,2,584
306,Hisar Junction - Jhansi Junction Railway Station Express,18,85,2023-09-21 01:10:42,2023-09-21 13:27:42,1,737
307,Ludhiana Junction - Kendujhargarh Railway Station Express,197,427,2023-10-29 06:03:44,2023-10-29 22:05:44,4,962
308,Kurukshetra Junction - Kendujhargarh Railway Station Express,17,427,2023-09-07 05:20:43,2023-09-07 17:39:43,6,739
309,Karmali Railway Station - Bhilwara Express,400,106,2023-10-28 12:33:49,2023-10-29 05:02:49,8,989
310,Udupi Railway Station - Dhenkanal Railway Station Express,268,433,2023-10-09 11:01:42,2023-10-10 01:57:42,5,896
311,Qazigund Railway Station - Dharamsala Railway Station Express,56,120,2023-09-01 09:17:25,2023-09-02 02:43:25,2,1046
312,Anand Vihar Terminal - Bilha Railway Station Express,29,355,2023-09-07 19:35:13,2023-09-08 12:45:13,6,1030
313,Jiribam Railway Station - Badgam Railway Station Express,315,58,2023-10-14 05:32:16,2023-10-14 14:39:16,4,547
314,Patiala Railway Station - Buxar Railway Station Express,199,166,2023-10-24 00:50:56,2023-10-24 17:44:56,10,1014
315,Udaipur City - Kanpur Central Railway Station Express,99,78,2023-10-17 14:00:37,2023-10-18 03:06:37,4,786
316,Jind Junction - Kharsia Railway Station Express,11,350,2023-09-02 13:20:33,2023-09-03 04:37:33,4,917
317,Brahmapur Railway Station - Sangrur Railway Station Express,423,212,2023-09-04 18:54:25,2023-09-05 07:37:25,9,763
318,Sangrur Railway Station - Udhampur Railway Station Express,212,47,2023-09-20 06:23:52,2023-09-20 19:33:52,2,790
319,Kalka Railway Station - Keonjhar Railway Station Express,117,429,2023-09-05 04:54:14,2023-09-05 18:22:14,10,808
320,Ambikapur Railway Station - Tonk Express,343,116,2023-09-23 06:55:34,2023-09-23 21:35:34,9,880
321,Anakapalle Railway Station - Khammam Railway Station Express,449,301,2023-09-04 03:07:53,2023-09-04 20:59:53,5,1072
322,Kota Junction - Kanoh Railway Station Express,101,132,2023-09-08 18:06:58,2023-09-09 06:22:58,5,736
323,Tiruppur Railway Station - Bhilwara Express,328,106,2023-10-22 08:37:18,2023-10-22 23:48:18,8,911
324,Nizamabad Junction - Madgaon Junction Express,299,397,2023-09-25 17:58:02,2023-09-26 05:06:02,4,668
325,Rajnandgaon Railway Station - Nagrota Railway Station Express,342,127,2023-10-20 08:29:41,2023-10-20 22:32:41,5,843
326,Chapra Junction - Dharwad Railway Station Express,165,269,2023-10-27 21:54:57,2023-10-28 07:53:57,6,599
327,Sangrur Railway Station - Bhagalpur Junction Express,212,140,2023-09-01 13:37:11,2023-09-02 03:57:11,6,860
328,Sangrur Railway Station - Narwal Railway Station Express,212,60,2023-09-14 09:53:06,2023-09-14 22:12:06,1,739
329,Bapudham Motihari - Jagtial Railway Station Express,154,310,2023-09-12 17:09:18,2023-09-13 09:06:18,1,957
330,Belagavi Railway Station - Tiruchirappalli Junction Express,259,320,2023-09-21 23:43:07,2023-09-22 15:28:07,3,945
331,Bengaluru City Railway Station - Muzaffarpur Junction Express,256,159,2023-10-15 11:02:08,2023-10-16 00:08:08,3,786
332,Visakhapatnam Junction - Pampore Railway Station Express,438,52,2023-10-16 23:41:47,2023-10-17 13:41:47,1,840
333,Kazipet Junction - Majorda Railway Station Express,311,414,2023-10-29 06:19:52,2023-10-29 21:39:52,10,920
334,Lajpat Nagar Railway Station - Katra Railway Station Express,44,48,2023-09-11 02:42:23,2023-09-11 13:19:23,8,637
335,Sonipat - Sopore Railway Station Express,9,53,2023-09-06 19:32:33,2023-09-07 06:14:33,3,642
336,Qazigund Railway Station - Kozhikode Railway Station Express,71,359,2023-10-26 05:05:39,2023-10-26 15:55:39,5,650
337,Siliguri Junction - Hospet Junction Express,239,273,2023-09-29 21:18:48,2023-09-30 14:19:48,7,1021
338,Ankleshwar Junction - Warangal Railway Station Express,396,300,2023-09-27 01:04:32,2023-09-27 15:18:32,3,854
339,Karmali Railway Station - Amravati Railway Station Express,400,229,2023-09-26 08:17:04,2023-09-26 22:02:04,2,825
340,Narwal Railway Station - Vellore Cantonment Railway Station Express,60,324,2023-09-05 01:46:13,2023-09-05 19:42:13,7,1076
341,Baijnath Paprola Railway Station - Baramulla Railway Station Express,123,66,2023-09-23 17:29:34,2023-09-24 09:12:34,8,943
342,Navsari Railway Station - Jorhat Town Railway Station Express,394,277,2023-10-25 15:03:37,2023-10-26 03:59:37,1,776
343,Katra Railway Station - Gulbarga Railway Station Express,63,261,2023-10-07 10:44:39,2023-10-08 03:47:39,4,1023
344,Kanoh Railway Station - Nidadavolu Junction Express,132,450,2023-09-03 03:09:38,2023-09-03 14:46:38,9,697
345,Asansol Junction - Sopore Railway Station Express,245,68,2023-09-27 17:53:25,2023-09-28 05:15:25,9,682
346,Nagargao Railway Station - Mahbubnagar Railway Station Express,415,302,2023-09-12 01:44:25,2023-09-12 19:19:25,5,1055
347,Bhusaval Junction - Jiribam Railway Station Express,225,315,2023-10-09 09:09:10,2023-10-09 20:34:10,2,685
348,Balasore Railway Station - Bengaluru City Railway Station Express,422,256,2023-09-04 05:30:14,2023-09-04 20:21:14,5,891
349,Darbhanga Junction - Chhatrapati Sahu Maharaj Terminus (Kolhapur Express,161,232,2023-10-19 01:08:56,2023-10-19 13:31:56,6,743
350,Deoghar Railway Station - Secunderabad Junction Express,184,295,2023-10-08 09:20:09,2023-10-08 19:21:09,4,601
351,Dwarka Railway Station - Daltonganj Railway Station Express,393,186,2023-10-22 05:53:59,2023-10-22 16:57:59,1,664
352,Ramanathapuram Railway Station - Hospet Junction Express,329,273,2023-09-15 18:26:49,2023-09-16 10:27:49,9,961
353,Muzaffarnagar Railway Station - Rangiya Junction Express,89,284,2023-09-27 15:34:15,2023-09-28 07:11:15,2,937
354,Patna Junction - Buxar Railway Station Express,137,166,2023-10-03 13:21:24,2023-10-04 03:46:24,10,865
355,Tezpur Railway Station - Jagtial Railway Station Express,289,310,2023-09-10 23:28:25,2023-09-11 13:26:25,6,838
356,Durgapur Railway Station - Darbhanga Junction Express,240,161,2023-10-07 16:32:54,2023-10-08 07:52:54,10,920
357,Nagargao Railway Station - Nizamabad Junction Express,415,299,2023-09-07 18:36:17,2023-09-08 09:00:17,8,864
358,Pampore Railway Station - Hazaribagh Town Railway Station Express,67,190,2023-09-01 10:43:43,2023-09-02 02:03:43,7,920
359,Badarpur Junction - Bilaspur Junction Express,286,345,2023-09-14 01:56:48,2023-09-14 12:54:48,7,658
360,Vellore Cantonment Railway Station - Bikaner Junction Express,324,102,2023-10-26 13:21:52,2023-10-27 05:06:52,8,945
361,Angamaly Railway Station - Ajmer Junction Express,368,100,2023-09-15 01:14:30,2023-09-15 13:00:30,6,706
362,Chennai Egmore Railway Station - Bharatpur Junction Express,317,104,2023-10-10 05:42:21,2023-10-10 21:47:21,9,965
363,Berhampore Court Railway Station - Erode Junction Express,249,323,2023-09-12 04:37:24,2023-09-12 15:55:24,2,678
364,Jammu Tawi Railway Station - Sanjuje Da Areyal Railway Station Express,46,403,2023-10-02 05:12:24,2023-10-02 16:45:24,3,693
365,Raichur Railway Station - Old Delhi Railway Station Express,264,27,2023-10-10 12:01:54,2023-10-11 00:04:54,5,723
366,Jhunjhunu - Jharsuguda Junction Express,107,424,2023-09-03 05:06:58,2023-09-03 21:07:58,9,961
367,Rajkot Railway Station - Bikaner Junction Express,380,102,2023-10-17 09:26:48,2023-10-17 23:43:48,7,857
368,Ajmer Junction - Banihal Railway Station Express,100,49,2023-10-02 10:47:30,2023-10-02 19:50:30,6,543
369,Dalli Rajhara Railway Station - Kamakhya Junction Express,348,288,2023-10-06 19:18:19,2023-10-07 07:40:19,10,742
370,Kendujhargarh Railway Station - Sealdah Railway Station Express,427,243,2023-09-18 21:48:29,2023-09-19 11:02:29,4,794
371,Dongargarh Railway Station - Vikasnagar Railway Station Express,346,136,2023-09-17 06:17:40,2023-09-17 15:48:40,4,571
372,Bengaluru City Railway Station - Pimpri Railway Station Express,256,233,2023-09-29 04:31:31,2023-09-29 16:57:31,7,746
373,Samastipur Junction - Batala Junction Railway Station Express,153,210,2023-10-21 11:02:11,2023-10-22 00:48:11,9,826
374,Ranaghat Junction - Champa Junction Express,255,344,2023-09-16 19:35:00,2023-09-17 09:04:00,9,809
375,Kalyan Junction - Nagaur Express,224,113,2023-10-06 04:16:46,2023-10-06 22:05:46,6,1069
376,Nandyal Railway Station - Okhla Railway Station Express,455,34,2023-09-19 10:03:46,2023-09-19 22:09:46,2,726
377,Chikkamagaluru Railway Station - Hanumangarh Junction Express,274,115,2023-10-13 16:50:35,2023-10-14 07:58:35,1,908
378,Jind Junction - Pendra Road Railway Station Express,22,352,2023-09-29 06:35:16,2023-09-29 23:30:16,3,1015
379,Tirunelveli Junction - Shivamogga Town Express,322,265,2023-10-23 17:40:48,2023-10-24 07:11:48,6,811
380,Bhagalpur Junction - Valsad Railway Station Express,140,389,2023-10-06 10:11:10,2023-10-07 02:32:10,5,981
381,Anand Vihar Terminal - Jajpur Keonjhar Road Railway Station Express,29,432,2023-09-18 17:05:00,2023-09-19 02:23:00,6,558
382,Kalyan Junction - Thrissur Railway Station Express,224,360,2023-09-28 11:40:57,2023-09-29 04:25:57,1,1005
383,Manwal Railway Station - Kakinada Town Railway Station Express,72,443,2023-09-14 06:02:24,2023-09-14 17:27:24,4,685
384,Kaithlighat Railway Station - Pathankot Junction Express,131,202,2023-10-12 02:21:53,2023-10-12 17:04:53,3,883
385,Adilabad Railway Station - Sonipat Express,307,9,2023-09-29 14:17:08,2023-09-30 02:40:08,6,743
386,Begusarai Railway Station - Dwarka Railway Station Express,169,393,2023-09-29 07:46:11,2023-09-29 16:57:11,10,551
387,Nagaur - Mansa Railway Station Express,113,215,2023-09-25 23:02:47,2023-09-26 11:04:47,7,722
388,Bidar Railway Station - Coimbatore Junction Express,267,318,2023-10-02 15:01:53,2023-10-03 03:20:53,3,739
389,Taradevi Railway Station - Bhatapara Railway Station Express,135,341,2023-10-29 10:00:12,2023-10-29 20:14:12,7,614
390,Koderma Railway Station - Dalli Rajhara Railway Station Express,189,348,2023-10-05 12:49:05,2023-10-05 21:52:05,3,543
391,Coimbatore Junction - Gaya Junction Express,318,138,2023-10-21 09:31:53,2023-10-22 02:25:53,3,1014
392,Shivaji Bridge Railway Station - Nurpur Road Railway Station Express,41,125,2023-10-21 12:01:42,2023-10-22 01:24:42,1,803
393,Nuapada Road Railway Station - Dalli Rajhara Railway Station Express,435,348,2023-10-12 03:08:31,2023-10-12 19:54:31,1,1006
394,Hoja Railway Station - Yamunanagar Jagadhri Express,287,14,2023-10-16 16:52:40,2023-10-17 09:39:40,3,1007
395,Hamirpur Railway Station - Anand Junction Express,122,385,2023-09-08 01:35:37,2023-09-08 11:02:37,10,567
396,Tumkur Railway Station - Ludhiana Junction Express,266,204,2023-10-19 00:49:11,2023-10-19 18:04:11,7,1035
397,Ara Junction - Sangrur Railway Station Express,147,212,2023-09-08 05:39:12,2023-09-08 14:52:12,9,553
