Room_Num,Hotel_ID,Room_type,Cost,Room_Capacity
67,12,Standard Room,1100,2
68,12,Standard Room,1100,3
69,12,Exceutive Room,4800,5
70,12,Standard Room,1100,2
71,12,Exceutive Room,4800,5
72,12,Superior room,3600,3
73,12,Family Room,2500,3
74,12,Deluxe Room,3300,2
75,12,Superior room,3600,5
76,12,Deluxe Room,3300,3
77,12,Superior room,3600,2
78,12,Exceutive Room,4800,5
79,12,Family Room,2500,4
80,12,Superior room,3600,5
81,12,Family Room,2500,2
82,12,Adjoining Rooms,4700,2
83,12,Standard Room,1100,4
84,12,Family Room,2500,5
85,12,Family Room,2500,2
86,12,Family Room,2500,4
87,12,Standard Room,1100,2
88,12,Deluxe Room,3300,2
89,12,Suite,19000,5
90,12,Suite,19000,4
91,12,Exceutive Room,4800,4
92,12,Suite,19000,2
93,12,Adjoining Rooms,4700,2
94,12,Deluxe Room,3300,3
95,12,Presidential Suite,59000,5
96,12,Accessible Room,1900,3
97,12,Superior room,3600,5
98,12,Suite,19000,5
99,12,Family Room,2500,2
100,12,Family Room,2500,3
101,12,Suite,19000,4
102,12,Superior room,3600,3
103,12,Deluxe Room,3300,4
104,12,Superior room,3600,2
105,12,Presidential Suite,59000,4
106,12,Presidential Suite,59000,4
107,12,Standard Room,1100,5
108,12,Deluxe Room,3300,3
109,12,Presidential Suite,59000,3
110,12,Family Room,2500,2
111,12,Deluxe Room,3300,3
112,12,Standard Room,1100,2
113,12,Deluxe Room,3300,2
114,12,Family Room,2500,2
115,12,Standard Room,1100,2
116,12,Family Room,2500,5
117,12,Superior room,3600,3
118,12,Accessible Room,1900,4
119,12,Family Room,2500,5
1,13,Deluxe Room,3500,2
2,13,Family Room,2500,2
3,13,Exceutive Room,4900,3
4,13,Superior room,3800,5
5,13,Suite,20000,2
6,13,Superior room,3800,3
7,13,Adjoining Rooms,4900,4
8,13,Exceutive Room,4900,5
9,13,Family Room,2500,3
10,13,Standard Room,1500,2
11,13,Family Room,2500,2
12,13,Family Room,2500,3
13,13,Presidential Suite,63000,2
14,13,Family Room,2500,3
15,13,Deluxe Room,3500,4
16,13,Superior room,3800,4
17,13,Exceutive Room,4900,2
18,13,Deluxe Room,3500,3
19,13,Superior room,3800,4
20,13,Family Room,2500,3
21,13,Deluxe Room,3500,2
22,13,Exceutive Room,4900,4
23,13,Standard Room,1500,2
24,13,Accessible Room,2200,2
25,13,Superior room,3800,2
26,13,Standard Room,1500,2
27,13,Deluxe Room,3500,3
28,13,Superior room,3800,4
29,13,Family Room,2500,2
30,13,Family Room,2500,5
31,13,Deluxe Room,3500,2
32,13,Family Room,2500,2
33,13,Exceutive Room,4900,3
34,13,Standard Room,1500,2
35,13,Superior room,3800,2
36,13,Standard Room,1500,5
37,13,Presidential Suite,63000,2
38,13,Family Room,2500,5
39,13,Exceutive Room,4900,2
40,13,Exceutive Room,4900,5
41,13,Adjoining Rooms,4900,2
42,13,Accessible Room,2200,4
43,13,Family Room,2500,4
44,13,Superior room,3800,5
45,13,Suite,20000,5
46,13,Standard Room,1500,5
47,13,Adjoining Rooms,4900,3
48,13,Superior room,3800,2
49,13,Family Room,2500,5
50,13,Superior room,3800,2
51,13,Presidential Suite,63000,3
52,13,Family Room,2500,4
53,13,Exceutive Room,4900,5
54,13,Family Room,2500,3
55,13,Family Room,2500,5
56,13,Suite,20000,2
57,13,Deluxe Room,3500,5
58,13,Superior room,3800,3
59,13,Deluxe Room,3500,3
60,13,Deluxe Room,3500,4
61,13,Exceutive Room,4900,5
62,13,Superior room,3800,4
63,13,Suite,20000,3
64,13,Family Room,2500,4
65,13,Exceutive Room,4900,4
66,13,Family Room,2500,3
67,13,Suite,20000,5
68,13,Accessible Room,2200,4
69,13,Family Room,2500,3
70,13,Superior room,3800,5
71,13,Standard Room,1500,3
72,13,Deluxe Room,3500,3
73,13,Superior room,3800,3
74,13,Family Room,2500,5
75,13,Standard Room,1500,5
76,13,Standard Room,1500,2
77,13,Deluxe Room,3500,3
78,13,Standard Room,1500,5
79,13,Presidential Suite,63000,5
80,13,Standard Room,1500,3
81,13,Presidential Suite,63000,3
82,13,Standard Room,1500,3
83,13,Deluxe Room,3500,4
84,13,Superior room,3800,5
85,13,Deluxe Room,3500,3
86,13,Standard Room,1500,2
87,13,Accessible Room,2200,4
88,13,Presidential Suite,63000,3
89,13,Family Room,2500,4
90,13,Family Room,2500,5
91,13,Standard Room,1500,4
92,13,Standard Room,1500,5
93,13,Deluxe Room,3500,5
94,13,Family Room,2500,2
95,13,Accessible Room,2200,5
96,13,Standard Room,1500,4
97,13,Adjoining Rooms,4900,5
98,13,Standard Room,1500,2
99,13,Exceutive Room,4900,5
100,13,Deluxe Room,3500,4
101,13,Deluxe Room,3500,3
102,13,Adjoining Rooms,4900,4
103,13,Superior room,3800,2
104,13,Standard Room,1500,2
105,13,Suite,20000,5
106,13,Standard Room,1500,3
107,13,Standard Room,1500,5
108,13,Superior room,3800,5
109,13,Standard Room,1500,5
110,13,Suite,20000,5
111,13,Standard Room,1500,3
112,13,Superior room,3800,5
113,13,Exceutive Room,4900,5
114,13,Superior room,3800,4
115,13,Standard Room,1500,5
116,13,Family Room,2500,2
117,13,Adjoining Rooms,4900,5
118,13,Standard Room,1500,3
119,13,Superior room,3800,5
120,13,Accessible Room,2200,2
121,13,Presidential Suite,63000,5
122,13,Accessible Room,2200,5
123,13,Accessible Room,2200,5
124,13,Presidential Suite,63000,3
125,13,Family Room,2500,3
126,13,Deluxe Room,3500,5
127,13,Deluxe Room,3500,5
128,13,Superior room,3800,2
129,13,Deluxe Room,3500,2
1,14,Exceutive Room,5000,2
2,14,Exceutive Room,5000,4
3,14,Superior room,3600,3
4,14,Family Room,3900,4
5,14,Standard Room,1000,5
6,14,Deluxe Room,2900,3
7,14,Exceutive Room,5000,3
8,14,Family Room,3900,4
9,14,Presidential Suite,97000,2
10,14,Accessible Room,2200,4
11,14,Family Room,3900,4
12,14,Family Room,3900,5
13,14,Standard Room,1000,4
14,14,Adjoining Rooms,5500,2
15,14,Family Room,3900,2
16,14,Family Room,3900,2
17,14,Exceutive Room,5000,5
18,14,Deluxe Room,2900,2
19,14,Standard Room,1000,4
20,14,Exceutive Room,5000,3
21,14,Accessible Room,2200,4
22,14,Suite,23000,4
23,14,Deluxe Room,2900,4
24,14,Standard Room,1000,3
25,14,Family Room,3900,3
26,14,Superior room,3600,5
27,14,Deluxe Room,2900,4
28,14,Family Room,3900,5
29,14,Superior room,3600,2
30,14,Superior room,3600,2
31,14,Family Room,3900,4
32,14,Standard Room,1000,2
33,14,Suite,23000,5
34,14,Superior room,3600,5
35,14,Adjoining Rooms,5500,3
36,14,Family Room,3900,5
37,14,Deluxe Room,2900,5
38,14,Presidential Suite,97000,2
39,14,Exceutive Room,5000,2
40,14,Presidential Suite,97000,5
41,14,Deluxe Room,2900,2
42,14,Deluxe Room,2900,4
43,14,Accessible Room,2200,5
44,14,Deluxe Room,2900,5
45,14,Standard Room,1000,2
46,14,Exceutive Room,5000,2
47,14,Family Room,3900,3
48,14,Standard Room,1000,4
49,14,Exceutive Room,5000,2
1,15,Deluxe Room,3200,5
2,15,Family Room,3400,5
3,15,Suite,23000,2
4,15,Superior room,3900,4
5,15,Deluxe Room,3200,5
6,15,Family Room,3400,3
7,15,Exceutive Room,4700,3
8,15,Family Room,3400,3
9,15,Superior room,3900,2
10,15,Exceutive Room,4700,2
11,15,Suite,23000,4
12,15,Superior room,3900,2
13,15,Standard Room,1200,3
14,15,Deluxe Room,3200,5
15,15,Suite,23000,5
16,15,Suite,23000,4
17,15,Accessible Room,1600,2
18,15,Exceutive Room,4700,2
19,15,Deluxe Room,3200,4
20,15,Deluxe Room,3200,5
21,15,Exceutive Room,4700,5
22,15,Exceutive Room,4700,2
23,15,Superior room,3900,3
24,15,Standard Room,1200,3
25,15,Standard Room,1200,2
26,15,Presidential Suite,95000,3
27,15,Family Room,3400,4
28,15,Standard Room,1200,3
29,15,Accessible Room,1600,5
30,15,Superior room,3900,3
31,15,Family Room,3400,3
32,15,Standard Room,1200,3
33,15,Deluxe Room,3200,3
34,15,Exceutive Room,4700,3
35,15,Standard Room,1200,5
36,15,Exceutive Room,4700,4
37,15,Exceutive Room,4700,5
38,15,Deluxe Room,3200,3
39,15,Family Room,3400,4
40,15,Family Room,3400,2
41,15,Adjoining Rooms,5300,5
42,15,Suite,23000,2
43,15,Standard Room,1200,3
44,15,Standard Room,1200,4
45,15,Standard Room,1200,4
46,15,Deluxe Room,3200,5
47,15,Deluxe Room,3200,4
48,15,Presidential Suite,95000,3
49,15,Family Room,3400,4
50,15,Adjoining Rooms,5300,5
51,15,Deluxe Room,3200,4
52,15,Standard Room,1200,5
53,15,Deluxe Room,3200,4
54,15,Standard Room,1200,5
55,15,Family Room,3400,4
56,15,Family Room,3400,4
57,15,Family Room,3400,3
58,15,Adjoining Rooms,5300,5
59,15,Family Room,3400,3
60,15,Family Room,3400,4
61,15,Standard Room,1200,4
62,15,Suite,23000,2
63,15,Family Room,3400,2
64,15,Standard Room,1200,3
65,15,Superior room,3900,2
66,15,Standard Room,1200,3
67,15,Standard Room,1200,5
68,15,Standard Room,1200,2
69,15,Deluxe Room,3200,4
70,15,Standard Room,1200,2
71,15,Deluxe Room,3200,4
72,15,Superior room,3900,2
73,15,Superior room,3900,5
74,15,Standard Room,1200,4
75,15,Presidential Suite,95000,4
76,15,Superior room,3900,2
77,15,Family Room,3400,5
78,15,Deluxe Room,3200,4
79,15,Accessible Room,1600,3
80,15,Presidential Suite,95000,2
81,15,Exceutive Room,4700,5
82,15,Deluxe Room,3200,4
83,15,Accessible Room,1600,3
84,15,Standard Room,1200,3
85,15,Accessible Room,1600,5
86,15,Family Room,3400,2
87,15,Standard Room,1200,5
88,15,Family Room,3400,3
89,15,Family Room,3400,2
1,16,Standard Room,1600,2
2,16,Standard Room,1600,2
3,16,Exceutive Room,4900,2
4,16,Suite,21000,2
5,16,Family Room,4000,4
6,16,Suite,21000,4
7,16,Standard Room,1600,5
8,16,Suite,21000,5
9,16,Standard Room,1600,3
10,16,Deluxe Room,2500,3
11,16,Superior room,3500,4
12,16,Superior room,3500,2
13,16,Superior room,3500,2
14,16,Exceutive Room,4900,4
15,16,Exceutive Room,4900,3
16,16,Adjoining Rooms,5100,3
17,16,Accessible Room,1900,3
18,16,Standard Room,1600,3
19,16,Family Room,4000,5
20,16,Superior room,3500,4
21,16,Standard Room,1600,2
22,16,Family Room,4000,3
23,16,Adjoining Rooms,5100,4
24,16,Family Room,4000,3
25,16,Superior room,3500,3
26,16,Deluxe Room,2500,5
27,16,Superior room,3500,5
28,16,Adjoining Rooms,5100,3
29,16,Exceutive Room,4900,5
30,16,Family Room,4000,2
31,16,Adjoining Rooms,5100,3
32,16,Exceutive Room,4900,5
33,16,Suite,21000,2
34,16,Exceutive Room,4900,2
35,16,Deluxe Room,2500,2
36,16,Deluxe Room,2500,3
37,16,Standard Room,1600,4
38,16,Standard Room,1600,2
39,16,Suite,21000,4
40,16,Family Room,4000,2
41,16,Exceutive Room,4900,3
42,16,Superior room,3500,5
43,16,Standard Room,1600,5
44,16,Superior room,3500,2
45,16,Family Room,4000,3
46,16,Exceutive Room,4900,5
47,16,Standard Room,1600,4
48,16,Family Room,4000,2
49,16,Standard Room,1600,4
1,17,Superior room,4200,5
2,17,Family Room,2500,3
3,17,Exceutive Room,4700,4
4,17,Deluxe Room,3300,4
5,17,Deluxe Room,3300,3
6,17,Superior room,4200,3
7,17,Adjoining Rooms,4500,5
8,17,Accessible Room,1900,4
9,17,Standard Room,1900,2
10,17,Exceutive Room,4700,2
11,17,Exceutive Room,4700,3
12,17,Standard Room,1900,3
13,17,Deluxe Room,3300,2
14,17,Standard Room,1900,2
15,17,Deluxe Room,3300,4
16,17,Deluxe Room,3300,4
17,17,Standard Room,1900,3
18,17,Exceutive Room,4700,5
19,17,Family Room,2500,3
20,17,Family Room,2500,4
21,17,Superior room,4200,2
22,17,Superior room,4200,2
23,17,Adjoining Rooms,4500,5
24,17,Deluxe Room,3300,5
25,17,Superior room,4200,5
26,17,Exceutive Room,4700,3
27,17,Family Room,2500,3
28,17,Standard Room,1900,5
29,17,Deluxe Room,3300,5
30,17,Standard Room,1900,5
31,17,Presidential Suite,71000,4
32,17,Superior room,4200,2
33,17,Exceutive Room,4700,4
34,17,Exceutive Room,4700,4
35,17,Adjoining Rooms,4500,3
36,17,Exceutive Room,4700,3
37,17,Suite,24000,5
38,17,Family Room,2500,2
39,17,Family Room,2500,3
40,17,Deluxe Room,3300,5
41,17,Exceutive Room,4700,5
42,17,Presidential Suite,71000,3
43,17,Deluxe Room,3300,4
44,17,Family Room,2500,4
45,17,Exceutive Room,4700,5
46,17,Accessible Room,1900,2
47,17,Superior room,4200,4
48,17,Adjoining Rooms,4500,3
49,17,Standard Room,1900,5
50,17,Standard Room,1900,4
51,17,Exceutive Room,4700,4
52,17,Family Room,2500,5
53,17,Adjoining Rooms,4500,3
54,17,Exceutive Room,4700,5
55,17,Exceutive Room,4700,3
56,17,Exceutive Room,4700,4
57,17,Suite,24000,5
58,17,Exceutive Room,4700,3
59,17,Deluxe Room,3300,2
60,17,Deluxe Room,3300,3
61,17,Standard Room,1900,3
62,17,Family Room,2500,4
63,17,Superior room,4200,5
64,17,Superior room,4200,3
65,17,Superior room,4200,3
66,17,Standard Room,1900,2
67,17,Standard Room,1900,5
68,17,Accessible Room,1900,3
69,17,Presidential Suite,71000,4
70,17,Standard Room,1900,5
71,17,Standard Room,1900,2
72,17,Exceutive Room,4700,4
73,17,Deluxe Room,3300,3
74,17,Family Room,2500,4
75,17,Standard Room,1900,4
76,17,Family Room,2500,5
77,17,Standard Room,1900,5
78,17,Superior room,4200,3
79,17,Presidential Suite,71000,3
80,17,Exceutive Room,4700,2
81,17,Exceutive Room,4700,4
82,17,Family Room,2500,2
83,17,Suite,24000,3
84,17,Family Room,2500,3
85,17,Deluxe Room,3300,4
86,17,Family Room,2500,5
87,17,Family Room,2500,2
88,17,Family Room,2500,5
89,17,Exceutive Room,4700,3
90,17,Adjoining Rooms,4500,3
91,17,Standard Room,1900,5
92,17,Standard Room,1900,3
93,17,Standard Room,1900,4
94,17,Suite,24000,2
95,17,Standard Room,1900,4
96,17,Exceutive Room,4700,3
97,17,Exceutive Room,4700,4
98,17,Superior room,4200,2
99,17,Accessible Room,1900,5
1,18,Superior room,3800,5
2,18,Superior room,3800,2
3,18,Deluxe Room,2500,4
4,18,Accessible Room,2200,4
5,18,Standard Room,1200,2
6,18,Accessible Room,2200,5
7,18,Superior room,3800,3
8,18,Deluxe Room,2500,2
9,18,Presidential Suite,75000,4
10,18,Superior room,3800,4
11,18,Family Room,2700,5
12,18,Presidential Suite,75000,2
13,18,Exceutive Room,4500,3
14,18,Exceutive Room,4500,4
15,18,Family Room,2700,3
16,18,Deluxe Room,2500,4
17,18,Superior room,3800,3
18,18,Presidential Suite,75000,3
19,18,Adjoining Rooms,4600,2
20,18,Suite,21000,5
21,18,Adjoining Rooms,4600,4
22,18,Standard Room,1200,3
23,18,Deluxe Room,2500,2
24,18,Standard Room,1200,4
25,18,Family Room,2700,4
26,18,Standard Room,1200,2
27,18,Exceutive Room,4500,3
28,18,Suite,21000,3
29,18,Deluxe Room,2500,3
30,18,Standard Room,1200,5
31,18,Deluxe Room,2500,3
32,18,Standard Room,1200,3
33,18,Accessible Room,2200,2
34,18,Exceutive Room,4500,4
35,18,Family Room,2700,2
36,18,Deluxe Room,2500,5
37,18,Family Room,2700,2
38,18,Adjoining Rooms,4600,3
39,18,Standard Room,1200,4
40,18,Family Room,2700,4
41,18,Suite,21000,3
42,18,Deluxe Room,2500,3
43,18,Superior room,3800,5
44,18,Deluxe Room,2500,5
45,18,Superior room,3800,4
46,18,Suite,21000,5
47,18,Presidential Suite,75000,3
48,18,Presidential Suite,75000,2
49,18,Superior room,3800,2
50,18,Family Room,2700,5
51,18,Deluxe Room,2500,5
52,18,Standard Room,1200,4
53,18,Standard Room,1200,2
54,18,Superior room,3800,2
55,18,Standard Room,1200,3
56,18,Standard Room,1200,5
57,18,Superior room,3800,4
58,18,Deluxe Room,2500,4
59,18,Standard Room,1200,2
60,18,Standard Room,1200,2
61,18,Suite,21000,5
62,18,Superior room,3800,3
63,18,Exceutive Room,4500,3
64,18,Standard Room,1200,2
65,18,Deluxe Room,2500,4
66,18,Exceutive Room,4500,4
67,18,Adjoining Rooms,4600,5
68,18,Exceutive Room,4500,3
69,18,Deluxe Room,2500,5
70,18,Accessible Room,2200,4
71,18,Exceutive Room,4500,2
72,18,Standard Room,1200,4
73,18,Superior room,3800,4
74,18,Accessible Room,2200,4
75,18,Adjoining Rooms,4600,5
76,18,Family Room,2700,4
77,18,Superior room,3800,5
78,18,Family Room,2700,2
79,18,Superior room,3800,2
80,18,Deluxe Room,2500,4
81,18,Deluxe Room,2500,4
82,18,Superior room,3800,3
83,18,Exceutive Room,4500,3
84,18,Family Room,2700,5
85,18,Presidential Suite,75000,4
86,18,Superior room,3800,5
87,18,Adjoining Rooms,4600,5
88,18,Deluxe Room,2500,4
89,18,Standard Room,1200,3
90,18,Presidential Suite,75000,3
91,18,Adjoining Rooms,4600,5
92,18,Deluxe Room,2500,2
93,18,Presidential Suite,75000,3
94,18,Standard Room,1200,2
95,18,Deluxe Room,2500,2
96,18,Family Room,2700,2
97,18,Exceutive Room,4500,2
98,18,Family Room,2700,4
99,18,Deluxe Room,2500,5
100,18,Superior room,3800,2
101,18,Standard Room,1200,2
102,18,Standard Room,1200,4
103,18,Superior room,3800,2
104,18,Deluxe Room,2500,5
105,18,Exceutive Room,4500,4
106,18,Exceutive Room,4500,4
107,18,Standard Room,1200,3
108,18,Presidential Suite,75000,5
109,18,Presidential Suite,75000,5
110,18,Exceutive Room,4500,3
111,18,Suite,21000,2
112,18,Presidential Suite,75000,3
113,18,Exceutive Room,4500,3
114,18,Exceutive Room,4500,3
115,18,Standard Room,1200,2
116,18,Standard Room,1200,5
117,18,Exceutive Room,4500,4
118,18,Exceutive Room,4500,5
119,18,Standard Room,1200,5
120,18,Standard Room,1200,2
121,18,Exceutive Room,4500,3
122,18,Family Room,2700,3
123,18,Presidential Suite,75000,4
124,18,Standard Room,1200,4
125,18,Deluxe Room,2500,4
126,18,Suite,21000,5
127,18,Adjoining Rooms,4600,2
128,18,Family Room,2700,4
129,18,Deluxe Room,2500,5
130,18,Superior room,3800,3
131,18,Standard Room,1200,3
132,18,Family Room,2700,4
133,18,Exceutive Room,4500,4
134,18,Exceutive Room,4500,2
135,18,Accessible Room,2200,5
136,18,Standard Room,1200,4
137,18,Family Room,2700,2
138,18,Superior room,3800,4
139,18,Presidential Suite,75000,5
140,18,Deluxe Room,2500,4
141,18,Standard Room,1200,2
142,18,Deluxe Room,2500,2
143,18,Exceutive Room,4500,4
144,18,Exceutive Room,4500,5
145,18,Standard Room,1200,5
146,18,Presidential Suite,75000,3
147,18,Exceutive Room,4500,4
148,18,Family Room,2700,3
149,18,Deluxe Room,2500,2
1,19,Deluxe Room,3100,2
2,19,Deluxe Room,3100,5
3,19,Deluxe Room,3100,5
4,19,Superior room,4000,2
5,19,Deluxe Room,3100,3
6,19,Suite,16000,3
7,19,Family Room,3500,2
8,19,Family Room,3500,5
9,19,Deluxe Room,3100,2
10,19,Family Room,3500,4
11,19,Standard Room,1100,4
12,19,Exceutive Room,5000,2
13,19,Standard Room,1100,3
14,19,Suite,16000,2
15,19,Accessible Room,1500,5
16,19,Superior room,4000,3
17,19,Exceutive Room,5000,5
18,19,Deluxe Room,3100,2
19,19,Family Room,3500,2
20,19,Standard Room,1100,4
21,19,Exceutive Room,5000,5
22,19,Exceutive Room,5000,4
23,19,Exceutive Room,5000,2
24,19,Presidential Suite,71000,3
25,19,Family Room,3500,4
26,19,Family Room,3500,4
27,19,Deluxe Room,3100,2
28,19,Standard Room,1100,3
29,19,Standard Room,1100,4
30,19,Deluxe Room,3100,3
31,19,Exceutive Room,5000,5
32,19,Exceutive Room,5000,2
33,19,Exceutive Room,5000,3
34,19,Family Room,3500,2
35,19,Standard Room,1100,3
36,19,Suite,16000,3
37,19,Family Room,3500,5
38,19,Superior room,4000,5
39,19,Superior room,4000,4
40,19,Standard Room,1100,3
41,19,Standard Room,1100,3
42,19,Family Room,3500,2
43,19,Suite,16000,3
44,19,Adjoining Rooms,4700,3
45,19,Superior room,4000,4
46,19,Presidential Suite,71000,3
47,19,Deluxe Room,3100,5
48,19,Standard Room,1100,3
49,19,Superior room,4000,5
50,19,Standard Room,1100,5
51,19,Standard Room,1100,5
52,19,Standard Room,1100,2
53,19,Exceutive Room,5000,3
54,19,Deluxe Room,3100,4
55,19,Standard Room,1100,4
56,19,Standard Room,1100,3
57,19,Standard Room,1100,5
58,19,Standard Room,1100,3
59,19,Family Room,3500,3
60,19,Superior room,4000,2
61,19,Superior room,4000,3
62,19,Superior room,4000,5
63,19,Family Room,3500,2
64,19,Standard Room,1100,2
65,19,Family Room,3500,4
66,19,Deluxe Room,3100,5
67,19,Suite,16000,2
68,19,Deluxe Room,3100,5
69,19,Presidential Suite,71000,4
70,19,Deluxe Room,3100,2
71,19,Deluxe Room,3100,4
72,19,Accessible Room,1500,4
73,19,Presidential Suite,71000,4
74,19,Suite,16000,2
75,19,Adjoining Rooms,4700,4
76,19,Deluxe Room,3100,5
77,19,Adjoining Rooms,4700,2
78,19,Family Room,3500,4
79,19,Family Room,3500,2
1,20,Suite,18000,2
2,20,Presidential Suite,96000,3
3,20,Deluxe Room,3100,4
4,20,Presidential Suite,96000,5
5,20,Adjoining Rooms,5200,5
6,20,Standard Room,1800,3
7,20,Suite,18000,3
8,20,Superior room,4100,5
9,20,Exceutive Room,5000,5
10,20,Suite,18000,2
11,20,Deluxe Room,3100,5
12,20,Deluxe Room,3100,2
13,20,Deluxe Room,3100,3
14,20,Standard Room,1800,5
15,20,Standard Room,1800,4
16,20,Superior room,4100,3
17,20,Presidential Suite,96000,4
18,20,Exceutive Room,5000,2
19,20,Superior room,4100,4
20,20,Standard Room,1800,2
21,20,Standard Room,1800,5
22,20,Family Room,2900,3
23,20,Exceutive Room,5000,3
24,20,Exceutive Room,5000,3
25,20,Adjoining Rooms,5200,5
26,20,Superior room,4100,2
27,20,Standard Room,1800,4
28,20,Presidential Suite,96000,2
29,20,Deluxe Room,3100,4
30,20,Exceutive Room,5000,3
31,20,Standard Room,1800,2
32,20,Exceutive Room,5000,3
33,20,Standard Room,1800,5
34,20,Presidential Suite,96000,4
35,20,Deluxe Room,3100,2
36,20,Superior room,4100,3
37,20,Superior room,4100,2
38,20,Superior room,4100,5
39,20,Deluxe Room,3100,5
40,20,Adjoining Rooms,5200,3
41,20,Family Room,2900,4
42,20,Accessible Room,2200,2
43,20,Deluxe Room,3100,3
44,20,Standard Room,1800,4
45,20,Superior room,4100,2
46,20,Family Room,2900,4
47,20,Standard Room,1800,5
48,20,Superior room,4100,4
49,20,Adjoining Rooms,5200,2
50,20,Superior room,4100,3
51,20,Exceutive Room,5000,3
52,20,Presidential Suite,96000,2
53,20,Superior room,4100,2
54,20,Presidential Suite,96000,2
55,20,Superior room,4100,3
56,20,Exceutive Room,5000,2
57,20,Exceutive Room,5000,3
58,20,Family Room,2900,5
59,20,Suite,18000,5
60,20,Standard Room,1800,3
61,20,Exceutive Room,5000,3
62,20,Standard Room,1800,5
63,20,Family Room,2900,5
64,20,Deluxe Room,3100,5
65,20,Exceutive Room,5000,4
66,20,Exceutive Room,5000,3
67,20,Superior room,4100,3
68,20,Standard Room,1800,4
69,20,Adjoining Rooms,5200,5
70,20,Suite,18000,2
71,20,Deluxe Room,3100,5
72,20,Family Room,2900,3
73,20,Standard Room,1800,4
74,20,Suite,18000,5
75,20,Presidential Suite,96000,2
76,20,Family Room,2900,2
77,20,Exceutive Room,5000,4
78,20,Exceutive Room,5000,3
79,20,Exceutive Room,5000,4
80,20,Standard Room,1800,3
81,20,Exceutive Room,5000,3
82,20,Adjoining Rooms,5200,4
83,20,Deluxe Room,3100,3
84,20,Family Room,2900,5
85,20,Deluxe Room,3100,2
86,20,Family Room,2900,4
87,20,Suite,18000,4
88,20,Adjoining Rooms,5200,2
89,20,Exceutive Room,5000,4
90,20,Superior room,4100,3
91,20,Suite,18000,3
92,20,Standard Room,1800,4
93,20,Family Room,2900,3
94,20,Family Room,2900,3
95,20,Adjoining Rooms,5200,5
96,20,Deluxe Room,3100,5
97,20,Exceutive Room,5000,3
98,20,Standard Room,1800,2
99,20,Suite,18000,3
100,20,Family Room,2900,5
101,20,Superior room,4100,2
102,20,Deluxe Room,3100,2
103,20,Accessible Room,2200,4
104,20,Exceutive Room,5000,4
105,20,Standard Room,1800,2
106,20,Family Room,2900,2
107,20,Standard Room,1800,4
108,20,Adjoining Rooms,5200,5
109,20,Family Room,2900,4
110,20,Superior room,4100,4
111,20,Family Room,2900,4
112,20,Exceutive Room,5000,5
113,20,Family Room,2900,2
114,20,Deluxe Room,3100,3
115,20,Standard Room,1800,3
116,20,Standard Room,1800,5
117,20,Exceutive Room,5000,4
118,20,Adjoining Rooms,5200,3
119,20,Presidential Suite,96000,4
120,20,Exceutive Room,5000,4
